----------Creating Processes----------
Process: P0 	Size: 31 	Arrival Time: 44 	Run Time: 2 
Memory-map: P66P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P45P80P46P45P46P45P46P80P135P45P135P45P46P135P45P147P80P147P80P147P11P46P135P11P70P11P134P11P70P134P147P11P134P147P11P70P134P147P11P134P46P134P134P46P147P70P134P147P61P134P64P61P64P85P61P64P85P147P64P64P85P61P85P11P85P4P4
[0:040.2] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:040.2] Process: P89, Page Referenced: 1, Page-in-memory: 17
[0:040.2] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:040.2] Process: P39, Page Referenced: 1, Page-in-memory: 33, Process Evicted: 45
[0:040.2] Process: P66, Page Referenced: 7, Page-in-memory: 34, Process Evicted: 80
[0:040.2] Process: P149, Enter, Size: 31, Service Duration: 5
Memory-map: P149P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P46P45P46P45P46P80P135P45P135P45P46P135P45P147P80P147P80P147P11P46P135P11P70P11P134P11P70P134P147P11P134P147P11P70P134P147P11P134P46P134P134P46P147P70P134P147P61P134P64P61P64P85P61P64P85P147P64P64P85P61P85P11P85P4P4
[0:040.3] Process: P61, Page Referenced: 4, Page-in-memory: 87
[0:040.3] Process: P89, Page Referenced: 25, Page-in-memory: 35, Process Evicted: 46
[0:040.3] Process: P105, Page Referenced: 1, Page-in-memory: 25
[0:040.3] Process: P39, Page Referenced: 5, Page-in-memory: 36, Process Evicted: 45
[0:040.3] Process: P66, Page Referenced: 10, Page-in-memory: 37, Process Evicted: 46
[0:040.3] Process: P149, Page Referenced: 30, Page-in-memory: 38, Process Evicted: 45
[0:040.4] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:040.4] Process: P89, Page Referenced: 25, Page-in-memory: 35
[0:040.4] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:040.4] Process: P39, Page Referenced: 29, Page-in-memory: 39, Process Evicted: 46
[0:040.4] Process: P66, Page Referenced: 11, Page-in-memory: 40, Process Evicted: 80
[0:040.4] Process: P149, Page Referenced: 29, Page-in-memory: 41, Process Evicted: 135
[0:040.5] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:040.5] Process: P89, Page Referenced: 24, Page-in-memory: 42, Process Evicted: 45
[0:040.5] Process: P105, Page Referenced: 1, Page-in-memory: 25
[0:040.5] Process: P39, Page Referenced: 30, Page-in-memory: 43, Process Evicted: 135
[0:040.5] Process: P66, Page Referenced: 10, Page-in-memory: 37
[0:040.5] Process: P149, Page Referenced: 28, Page-in-memory: 44, Process Evicted: 45
[0:040.6] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:040.6] Process: P89, Page Referenced: 23, Page-in-memory: 45, Process Evicted: 46
[0:040.6] Process: P105, Page Referenced: 2, Page-in-memory: 46, Process Evicted: 135
[0:040.6] Process: P39, Page Referenced: 24, Page-in-memory: 47, Process Evicted: 45
[0:040.6] Process: P66, Page Referenced: 4, Page-in-memory: 48, Process Evicted: 147
[0:040.6] Process: P149, Page Referenced: 29, Page-in-memory: 41
[0:040.7] Process: P61, Page Referenced: 1, Page-in-memory: 94
[0:040.7] Process: P89, Page Referenced: 24, Page-in-memory: 42
[0:040.7] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:040.7] Process: P39, Page Referenced: 16, Page-in-memory: 49, Process Evicted: 80
[0:040.7] Process: P66, Page Referenced: 5, Page-in-memory: 50, Process Evicted: 147
[0:040.7] Process: P149, Page Referenced: 2, Page-in-memory: 51, Process Evicted: 80
[0:040.8] Process: P61, Page Referenced: 3, Page-in-memory: 81
[0:040.8] Process: P89, Page Referenced: 23, Page-in-memory: 45
[0:040.8] Process: P105, Page Referenced: 1, Page-in-memory: 25
[0:040.8] Process: P39, Page Referenced: 29, Page-in-memory: 39
[0:040.8] Process: P66, Page Referenced: 5, Page-in-memory: 50
[0:040.8] Process: P149, Page Referenced: 3, Page-in-memory: 52, Process Evicted: 147
[0:040.9] Process: P61, Page Referenced: 4, Page-in-memory: 87
[0:040.9] Process: P89, Page Referenced: 12, Page-in-memory: 53, Process Evicted: 11
[0:040.9] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:040.9] Process: P39, Page Referenced: 28, Page-in-memory: 54, Process Evicted: 46
[0:040.9] Process: P66, Page Referenced: 5, Page-in-memory: 50
[0:040.9] Process: P149, Page Referenced: 4, Page-in-memory: 55, Process Evicted: 135
[0:041.0] Process: P61, Page Referenced: 5, Page-in-memory: 32
[0:041.0] Process: P89, Page Referenced: 13, Page-in-memory: 56, Process Evicted: 11
[0:041.0] Process: P105, Page Referenced: 1, Page-in-memory: 25
[0:041.0] Process: P39, Page Referenced: 27, Page-in-memory: 57, Process Evicted: 70
[0:041.0] Process: P66, Page Referenced: 5, Page-in-memory: 50
[0:041.0] Process: P149, Page Referenced: 13, Page-in-memory: 58, Process Evicted: 11
[0:041.0] Process: P19, Enter, Size: 17, Service Duration: 3
Memory-map: P19P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P134P11P70P134P147P11P134P147P11P70P134P147P11P134P46P134P134P46P147P70P134P147P61P134P64P61P64P85P61P64P85P147P64P64P85P61P85P11P85P4P4
[0:041.1] Process: P61, Page Referenced: 3, Page-in-memory: 81
[0:041.1] Process: P89, Page Referenced: 11, Page-in-memory: 26
[0:041.1] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:041.1] Process: P39, Page Referenced: 0, Page-in-memory: 0
[0:041.1] Process: P66, Page Referenced: 3, Page-in-memory: 59, Process Evicted: 134
[0:041.1] Process: P149, Page Referenced: 22, Page-in-memory: 60, Process Evicted: 11
[0:041.1] Process: P19, Page Referenced: 1, Page-in-memory: 61, Process Evicted: 70
[0:041.1] Process: P54, Enter, Size: 5, Service Duration: 5
Memory-map: P54P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P134P147P11P134P147P11P70P134P147P11P134P46P134P134P46P147P70P134P147P61P134P64P61P64P85P61P64P85P147P64P64P85P61P85P11P85P4P4
[0:041.2] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:041.2] Process: P89, Page Referenced: 12, Page-in-memory: 53
[0:041.2] Process: P105, Page Referenced: 2, Page-in-memory: 46
[0:041.2] Process: P39, Page Referenced: 14, Page-in-memory: 62, Process Evicted: 134
[0:041.2] Process: P66, Page Referenced: 4, Page-in-memory: 48
[0:041.2] Process: P149, Page Referenced: 25, Page-in-memory: 63, Process Evicted: 147
[0:041.2] Process: P19, Page Referenced: 1, Page-in-memory: 61
[0:041.2] Process: P54, Page Referenced: 4, Page-in-memory: 64, Process Evicted: 11
[0:041.2] Process: P106, Enter, Size: 11, Service Duration: 4
Memory-map: P106P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P39P149P54P134P147P11P70P134P147P11P134P46P134P134P46P147P70P134P147P61P134P64P61P64P85P61P64P85P147P64P64P85P61P85P11P85P4P4
[0:041.3] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:041.3] Process: P89, Page Referenced: 12, Page-in-memory: 53
[0:041.3] Process: P105, Page Referenced: 3, Page-in-memory: 29
[0:041.3] Process: P39, Page Referenced: 20, Page-in-memory: 65, Process Evicted: 134
[0:041.3] Process: P66, Page Referenced: 9, Page-in-memory: 66, Process Evicted: 147
[0:041.3] Process: P149, Page Referenced: 30, Page-in-memory: 38
[0:041.3] Process: P19, Page Referenced: 1, Page-in-memory: 61
[0:041.3] Process: P54, Page Referenced: 2, Page-in-memory: 67, Process Evicted: 11
[0:041.3] Process: P106, Page Referenced: 0, Page-in-memory: 0
[0:041.4] Process: P61, Page Referenced: 3, Page-in-memory: 81
[0:041.4] Process: P89, Page Referenced: 5, Page-in-memory: 68, Process Evicted: 70
[0:041.4] Process: P105, Page Referenced: 3, Page-in-memory: 29
[0:041.4] Process: P39, Page Referenced: 28, Page-in-memory: 54
[0:041.4] Process: P66, Page Referenced: 6, Page-in-memory: 69, Process Evicted: 134
[0:041.4] Process: P149, Page Referenced: 17, Page-in-memory: 70, Process Evicted: 147
[0:041.4] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:041.4] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:041.4] Process: P106, Page Referenced: 1, Page-in-memory: 71, Process Evicted: 11
[0:041.5] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:041.5] Process: P89, Page Referenced: 4, Page-in-memory: 15
[0:041.5] Process: P105, Page Referenced: 4, Page-in-memory: 31
[0:041.5] Process: P39, Page Referenced: 29, Page-in-memory: 39
[0:041.5] Process: P66, Page Referenced: 8, Page-in-memory: 72, Process Evicted: 134
[0:041.5] Process: P149, Page Referenced: 18, Page-in-memory: 73, Process Evicted: 46
[0:041.5] Process: P19, Page Referenced: 1, Page-in-memory: 61
[0:041.5] Process: P54, Page Referenced: 1, Page-in-memory: 74, Process Evicted: 134
[0:041.5] Process: P106, Page Referenced: 2, Page-in-memory: 75, Process Evicted: 134
[0:041.6] Process: P61, Page Referenced: 1, Page-in-memory: 94
[0:041.6] Process: P89, Page Referenced: 5, Page-in-memory: 68
[0:041.6] Process: P105, Page Referenced: 4, Page-in-memory: 31
[0:041.6] Process: P39, Page Referenced: 28, Page-in-memory: 54
[0:041.6] Process: P66, Page Referenced: 9, Page-in-memory: 66
[0:041.6] Process: P149, Page Referenced: 15, Page-in-memory: 76, Process Evicted: 46
[0:041.6] Process: P19, Page Referenced: 13, Page-in-memory: 77, Process Evicted: 147
[0:041.6] Process: P54, Page Referenced: 3, Page-in-memory: 78, Process Evicted: 70
[0:041.6] Process: P106, Page Referenced: 2, Page-in-memory: 75
[0:041.7] Process: P61, Page Referenced: 3, Page-in-memory: 81
[0:041.7] Process: P89, Page Referenced: 6, Page-in-memory: 79, Process Evicted: 134
[0:041.7] Process: P105, Page Referenced: 5, Page-in-memory: 80, Process Evicted: 147
[0:041.7] Process: P39, Page Referenced: 28, Page-in-memory: 54
[0:041.7] Process: P66, Page Referenced: 0, Page-in-memory: 0
[0:041.7] Process: P149, Page Referenced: 21, Page-in-memory: 81, Process Evicted: 61
[0:041.7] Process: P19, Page Referenced: 3, Page-in-memory: 82, Process Evicted: 134
[0:041.7] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:041.7] Process: P106, Page Referenced: 2, Page-in-memory: 75
[0:041.8] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:041.8] Process: P89, Page Referenced: 0, Page-in-memory: 0
[0:041.8] Process: P105, Page Referenced: 6, Page-in-memory: 83, Process Evicted: 64
[0:041.8] Process: P39, Page Referenced: 27, Page-in-memory: 57
[0:041.8] Process: P66, Page Referenced: 10, Page-in-memory: 37
[0:041.8] Process: P149, Page Referenced: 21, Page-in-memory: 81
[0:041.8] Process: P19, Page Referenced: 5, Page-in-memory: 84, Process Evicted: 61
[0:041.8] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:041.8] Process: P106, Page Referenced: 3, Page-in-memory: 85, Process Evicted: 64
[0:041.9] Process: P61, Page Referenced: 1, Page-in-memory: 94
[0:041.9] Process: P89, Page Referenced: 4, Page-in-memory: 15
[0:041.9] Process: P105, Page Referenced: 5, Page-in-memory: 80
[0:041.9] Process: P39, Page Referenced: 22, Page-in-memory: 86, Process Evicted: 85
[0:041.9] Process: P66, Page Referenced: 0, Page-in-memory: 0
[0:041.9] Process: P149, Page Referenced: 20, Page-in-memory: 87, Process Evicted: 61
[0:041.9] Process: P19, Page Referenced: 3, Page-in-memory: 82
[0:041.9] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:041.9] Process: P106, Page Referenced: 2, Page-in-memory: 75
[0:042.0] Process: P61, Page Referenced: 3, Page-in-memory: 81
[0:042.0] Process: P89, Page Referenced: 13, Page-in-memory: 56
[0:042.0] Process: P105, Page Referenced: 4, Page-in-memory: 31
[0:042.0] Process: P39, Page Referenced: 15, Page-in-memory: 88, Process Evicted: 64
[0:042.0] Process: P66, Page Referenced: 9, Page-in-memory: 66
[0:042.0] Process: P149, Page Referenced: 20, Page-in-memory: 87
[0:042.0] Process: P19, Page Referenced: 2, Page-in-memory: 89, Process Evicted: 85
[0:042.0] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:042.0] Process: P106, Page Referenced: 8, Page-in-memory: 90, Process Evicted: 147
[0:042.0] Process: P37, Enter, Size: 11, Service Duration: 3
Memory-map: P37P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P39P149P54P39P66P54P89P66P149P106P66P149P54P106P149P19P54P89P105P149P19P105P19P106P39P149P39P19P106P64P64P85P61P85P11P85P4P4
[0:042.1] Process: P61, Exit, Size: 5, Service Duration: 5
Memory-map: P37P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P39P149P54P39P66P54P89P66P149P106P66P149P54P106P149P19P54P89P105P149P19P105P19P106P39P149P39P19P106P64P64P85P61P85P11P85P4P4
[0:042.1] Process: P89, Page Referenced: 10, Page-in-memory: 28
[0:042.1] Process: P105, Exit, Size: 5, Service Duration: 3
Memory-map: P37P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P39P149P54P39P66P54P89P66P149P106P66P149P54P106P149P19P54P89P105P149P19P105P19P106P39P149P39P19P106P64P64P85P61P85P11P85P4P4
[0:042.1] Process: P39, Page Referenced: 16, Page-in-memory: 49
[0:042.1] Process: P66, Page Referenced: 8, Page-in-memory: 72
[0:042.1] Process: P149, Page Referenced: 20, Page-in-memory: 87
[0:042.1] Process: P19, Page Referenced: 1, Page-in-memory: 61
[0:042.1] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:042.1] Process: P106, Page Referenced: 9, Page-in-memory: 91, Process Evicted: 64
[0:042.1] Process: P37, Page Referenced: 5, Page-in-memory: 92, Process Evicted: 64
[0:042.1] Process: P47, Enter, Size: 11, Service Duration: 1
Memory-map: P47P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P39P149P54P39P66P54P89P66P149P106P66P149P54P106P149P19P54P89P105P149P19P105P19P106P39P149P39P19P106P106P37P85P61P85P11P85P4P4
[0:042.2] Process: P89, Page Referenced: 24, Page-in-memory: 42
[0:042.2] Process: P39, Page Referenced: 13, Page-in-memory: 93, Process Evicted: 85
[0:042.2] Process: P66, Page Referenced: 10, Page-in-memory: 37
[0:042.2] Process: P149, Page Referenced: 19, Page-in-memory: 94, Process Evicted: 61
[0:042.2] Process: P19, Page Referenced: 2, Page-in-memory: 89
[0:042.2] Process: P54, Page Referenced: 3, Page-in-memory: 78
[0:042.2] Process: P106, Page Referenced: 9, Page-in-memory: 91
[0:042.2] Process: P37, Page Referenced: 6, Page-in-memory: 95, Process Evicted: 85
[0:042.2] Process: P47, Page Referenced: 4, Page-in-memory: 96, Process Evicted: 11
[0:042.2] Process: P56, Enter, Size: 11, Service Duration: 3
Memory-map: P56P89P147P89P101P85P4P101P89P101P4P89P101P85P4P89P101P89P101P4P89P101P4P85P101P105P89P101P89P105P89P105P61P39P66P89P39P66P149P39P66P149P89P39P149P89P105P39P66P39P66P149P149P89P39P149P89P39P149P66P149P19P39P149P54P39P66P54P89P66P149P106P66P149P54P106P149P19P54P89P105P149P19P105P19P106P39P149P39P19P106P106P37P39P149P37P47P85P4P4
[0:042.3] Process: P89, Page Referenced: 24, Page-in-memory: 42
[0:042.3] Process: P39, Page Referenced: 14, Page-in-memory: 62
[0:042.3] Process: P66, Page Referenced: 9, Page-in-memory: 66
[0:042.3] Process: P149, Page Referenced: 19, Page-in-memory: 94
[0:042.3] Process: P19, Page Referenced: 14, Page-in-memory: 97, Process Evicted: 85
[0:042.3] Process: P54, Page Referenced: 1, Page-in-memory: 74
[0:042.3] Process: P106, Page Referenced: 10, Page-in-memory: 98, Process Evicted: 4
[0:042.3] Process: P37, Page Referenced: 2, Page-in-memory: 99, Process Evicted: 4
[0:042.3] Process: P47, Page Referenced: 5, Page-in-memory: 1, Process Evicted: 89
[0:042.3] Process: P56, Page Referenced: 10, Page-in-memory: 2, Process Evicted: 147
[0:042.4] Process: P89, Page Referenced: 24, Page-in-memory: 42
[0:042.4] Process: P39, Page Referenced: 15, Page-in-memory: 88
[0:042.4] Process: P66, Page Referenced: 8, Page-in-memory: 72
[0:042.4] Process: P149, Page Referenced: 20, Page-in-memory: 87
[0:042.4] Process: P19, Page Referenced: 13, Page-in-memory: 77
[0:042.4] Process: P54, Page Referenced: 3, Page-in-memory: 78
[0:042.4] Process: P106, Page Referenced: 11, Page-in-memory: 3, Process Evicted: 89
[0:042.4] Process: P37, Page Referenced: 0, Page-in-memory: 0
[0:042.4] Process: P47, Page Referenced: 0, Page-in-memory: 0
[0:042.4] Process: P56, Page Referenced: 11, Page-in-memory: 4, Process Evicted: 101
[0:042.5] Process: P89, Page Referenced: 25, Page-in-memory: 35
[0:042.5] Process: P39, Page Referenced: 16, Page-in-memory: 49
[0:042.5] Process: P66, Page Referenced: 10, Page-in-memory: 37
[0:042.5] Process: P149, Page Referenced: 12, Page-in-memory: 5, Process Evicted: 85
[0:042.5] Process: P19, Page Referenced: 12, Page-in-memory: 6, Process Evicted: 4
[0:042.5] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:042.5] Process: P106, Page Referenced: 12, Page-in-memory: 7, Process Evicted: 101
[0:042.5] Process: P37, Page Referenced: 5, Page-in-memory: 92
[0:042.5] Process: P47, Page Referenced: 1, Page-in-memory: 8, Process Evicted: 89
[0:042.5] Process: P56, Page Referenced: 2, Page-in-memory: 9, Process Evicted: 101
[0:042.6] Process: P89, Page Referenced: 26, Page-in-memory: 10, Process Evicted: 4
[0:042.6] Process: P39, Page Referenced: 23, Page-in-memory: 11, Process Evicted: 89
[0:042.6] Process: P66, Page Referenced: 9, Page-in-memory: 66
[0:042.6] Process: P149, Page Referenced: 13, Page-in-memory: 58
[0:042.6] Process: P19, Page Referenced: 12, Page-in-memory: 6
[0:042.6] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:042.6] Process: P106, Page Referenced: 8, Page-in-memory: 90
[0:042.6] Process: P37, Page Referenced: 6, Page-in-memory: 95
[0:042.6] Process: P47, Page Referenced: 4, Page-in-memory: 96
[0:042.6] Process: P56, Page Referenced: 3, Page-in-memory: 12, Process Evicted: 101
[0:042.7] Process: P89, Page Referenced: 26, Page-in-memory: 10
[0:042.7] Process: P39, Page Referenced: 25, Page-in-memory: 13, Process Evicted: 85
[0:042.7] Process: P66, Page Referenced: 8, Page-in-memory: 72
[0:042.7] Process: P149, Page Referenced: 27, Page-in-memory: 14, Process Evicted: 4
[0:042.7] Process: P19, Page Referenced: 11, Page-in-memory: 15, Process Evicted: 89
[0:042.7] Process: P54, Page Referenced: 5, Page-in-memory: 16, Process Evicted: 101
[0:042.7] Process: P106, Page Referenced: 10, Page-in-memory: 98
[0:042.7] Process: P37, Page Referenced: 2, Page-in-memory: 99
[0:042.7] Process: P47, Page Referenced: 3, Page-in-memory: 17, Process Evicted: 89
[0:042.7] Process: P56, Page Referenced: 2, Page-in-memory: 9
[0:042.8] Process: P89, Page Referenced: 2, Page-in-memory: 20
[0:042.8] Process: P39, Page Referenced: 29, Page-in-memory: 39
[0:042.8] Process: P66, Page Referenced: 10, Page-in-memory: 37
[0:042.8] Process: P149, Page Referenced: 27, Page-in-memory: 14
[0:042.8] Process: P19, Page Referenced: 12, Page-in-memory: 6
[0:042.8] Process: P54, Page Referenced: 5, Page-in-memory: 16
[0:042.8] Process: P106, Page Referenced: 3, Page-in-memory: 85
[0:042.8] Process: P37, Page Referenced: 1, Page-in-memory: 18, Process Evicted: 101
[0:042.8] Process: P47, Page Referenced: 4, Page-in-memory: 96
[0:042.8] Process: P56, Page Referenced: 1, Page-in-memory: 19, Process Evicted: 4
[0:042.9] Process: P89, Page Referenced: 3, Page-in-memory: 11
[0:042.9] Process: P39, Page Referenced: 29, Page-in-memory: 39
[0:042.9] Process: P66, Page Referenced: 9, Page-in-memory: 66
[0:042.9] Process: P149, Page Referenced: 29, Page-in-memory: 41
[0:042.9] Process: P19, Page Referenced: 16, Page-in-memory: 20, Process Evicted: 89
[0:042.9] Process: P54, Page Referenced: 5, Page-in-memory: 16
[0:042.9] Process: P106, Page Referenced: 3, Page-in-memory: 85
[0:042.9] Process: P37, Page Referenced: 2, Page-in-memory: 99
[0:042.9] Process: P47, Page Referenced: 3, Page-in-memory: 17
